geoid10,dohregion
360870123001,360870123001
360870123002,360870123002
360870124011,360870124011
360870124012,360870124012
360870124013,360870124013
360870124021,360870124021
360870124022,360870124022
360870124023,360870124023
360870125011,360870125011
360870125012,360870125012
360870125013,360870125013
360870125021,360870125021
360870125022,360870125022
360870125023,360870125023
360870125024,360870125024
360870126001,360870126001
360870126002,360870126002
360870126003,360870126003
360870126004,360870126004
360870127001,360870127001
360870127002,360870127002
360870127003,360870127003
360870128001,360870128001
360870128002,360870128002
360870128003,360870128003
360870128004,360870128004
360870128005,360870128005
360870130011,360870130011
360870130012,360870130012
360870130013,360870130013
360870130021,360870130021
360870130022,360870130022
360870130023,360870130023
360870130031,360870130031
360870130032,360870130032
360870131001,360870131001
360870131002,360870131002
360870131003,360870131003
360870131004,360870131004
360870131005,360870131005
360870132001,360870132001
360870132002,360870132002
360870132003,360870132003
360870133001,360870133001
360870133002,360870133002
360870134011,360870134011
360870134012,360870134012
360870134013,360870134013
360870134021,360870134021
360870134022,360870134022
360870134023,360870134023
360894901002,360894901002
360894901004,360894901004
360894902001,360894902001
360894902002,360894902002
360894902003,360894902003
360894902004,360894902004
360894902005,360894902005
360894903001,360894903001
360894903002,360894903002
360894903003,360894903003
360894903004,360894903004
360894903005,360894903005
360894903006,360894903006
360894904001,360894904001
360894904002,360894904002
360894904003,360894904003
360894905001,360894905001
360894905002,360894905002
360894905003,360894905003
360894906001,360894906001
360894906002,360894906002
360894906003,360894906003
360894906004,360894906004
360894907001,360894907001
360894907002,360894907002
360894907003,360894907003
360894907004,360894907004
360894908001,360894908001
360894908002,360894908002
360894909001,360894909001
360894910001,360894910001
360894910002,360894910002
360894913001,360894913001
360894913002,360894913002
360894913003,360894913003
360894914002,360894914002
360894914003,360894914003
360894915001,360894915001
360894915002,360894915002
360894915003,360894915003
360894915004,360894915004
360894915005,360894915005
360894916001,360894916001
360894916002,360894916002
360894916003,360894916003
360894917001,360894917001
360894917002,360894917002
360894917003,360894917003
360894917004,360894917004
360894918001,360894918001
360894918002,360894918002
360894918003,360894918003
360894920001,360894920001
360894920002,360894920002
360894920004,360894920004
360894920005,360894920005
360894921001,360894921001
360894921002,360894921002
360894921003,360894921003
360894923001,360894923001
360894923003,360894923003
360894923005,360894923005
360894923006,360894923006
360894924002,360894924002
360894925002,360894925002
360894925003,360894925003
360894925004,360894925004
360894926001,360894926001
360894926002,360894926002
360894926003,360894926003
360894926004,360894926004
360894927001,360894927001
360894927002,360894927002
360894927003,360894927003
360894927004,360894927004
360894927006,360894927006
360894927007,360894927007
360894928001,360894928001
360894928002,360894928002
360894928003,360894928003
360894928004,360894928004
360894929001,360894929001
360894929002,360894929002
360894929003,360894929003
360910601011,360910601011
360910601021,360910601021
360910601022,360910601022
360910601023,360910601023
360910602001,360910602001
360910602002,360910602002
360910603001,360910603001
360910603002,360910603002
360910604001,360910604001
360910604002,360910604002
360910605011,360910605011
360910605021,360910605021
360910605022,360910605022
360910605023,360910605023
360910605031,360910605031
360910606011,360910606011
360910606012,360910606012
360910606013,360910606013
360910606021,360910606021
360910606022,360910606022
360910606023,360910606023
360910607011,360910607011
360910607012,360910607012
360910607013,360910607013
360910607021,360910607021
360910607022,360910607022
360910607023,360910607023
360910608001,360910608001
360910608002,360910608002
360910609011,360910609011
360910609012,360910609012
360910609013,360910609013
360910609021,360910609021
360910609022,360910609022
360910610005,360910610005
360910610006,360910610006
360910611001,360910611001
360910611002,360910611002
360910611003,360910611003
360910611004,360910611004
360910611007,360910611007
360910612001,360910612001
360910612002,360910612002
360910612003,360910612003
360910612004,360910612004
360910612005,360910612005
360910613011,360910613011
360910613012,360910613012
360910613021,360910613021
360910613022,360910613022
360910613023,360910613023
360910613024,360910613024
360910613025,360910613025
360910614011,360910614011
360910614012,360910614012
360910614031,360910614031
360910614032,360910614032
360910614033,360910614033
360910614034,360910614034
360910614041,360910614041
360910615001,360910615001
360910615002,360910615002
360910616001,360910616001
360910616002,360910616002
360910616003,360910616003
360910616004,360910616004
360910617011,360910617011
360910617012,360910617012
360910617021,360910617021
360910617022,360910617022
360910617023,360910617023
360910618001,360910618001
360910618002,360910618002
360910618003,360910618003
360910619011,360910619011
360910619012,360910619012
360910619013,360910619013
360910619014,360910619014
360910619015,360910619015
360910619031,360910619031
360910619032,360910619032
360910619033,360910619033
360910620001,360910620001
360910620002,360910620002
360910620003,360910620003
360910620004,360910620004
360910621001,360910621001
360910622001,360910622001
360910623001,360910623001
360910623002,360910623002
360910624031,360910624031
360910624032,360910624032
360910624033,360910624033
360910624034,360910624034
360910624041,360910624041
360910624051,360910624051
360910624052,360910624052
360910624053,360910624053
360910624061,360910624061
360910624062,360910624062
360910625011,360910625011
360910625012,360910625012
360910625031,360910625031
360910625032,360910625032
360910625033,360910625033
360910625051,360910625051
360910625061,360910625061
360910625062,360910625062
360910625063,360910625063
360910625071,360910625071
360910625072,360910625072
360910625081,360910625081
360910625082,360910625082
360910625083,360910625083
360910626011,360910626011
360910626012,360910626012
360910626021,360910626021
360910626022,360910626022
360910627001,360910627001
360910627002,360910627002
360910627003,360910627003
360910627004,360910627004
360910628001,360910628001
360930201011,360930201011
360930201012,360930201012
360930201021,360930201021
360930201022,360930201022
360930202001,360930202001
360930202002,360930202002
360930205001,360930205001
360930205002,360930205002
360930205003,360930205003
360930205004,360930205004
