,year,tri_facility_id,facility_name,street_address,city,county,st,zip,bia_code,tribe,latitude,longitude,federal_facility,primary_sic,sic_2,sic_3,sic_4,sic_5,sic_6,primary_naics,naics_2,naics_3,naics_4,naics_5,naics_6,doc_ctrl_num,chemical,cas_compound_id,clean_air_act_chemical,classification,metal,metal_category,carcinogen,form_type,unit_of_measure,n_5_1_fugitive_air,n_5_2_stack_air,n_5_3_water,n_5_4_1_underground_class_i,n_5_4_2_underground_class_ii_v,n_5_5_1a_rcra_c_landfills,n_5_5_1b_other_landfills,n_5_5_2_land_treatment,n_5_5_3_surface_impoundment,n_5_5_3a_rcra_c_surface_impoundment,n_5_5_3b_other_surface_impoundment,n_5_5_4_other_disposal,on_site_release_total,n_6_1_potw_metals_and_metal_compounds,n_6_1_potw_non_metals,n_6_1_potw_total_transfers,n_6_2_m10,n_6_2_m41,n_6_2_m62,n_6_2_m71,n_6_2_m81,n_6_2_m82,n_6_2_m72,n_6_2_m63,n_6_2_m66,n_6_2_m67,n_6_2_m64,n_6_2_m65,n_6_2_m73,n_6_2_m79,n_6_2_m90,n_6_2_m94,n_6_2_m99,off_site_release_total,n_6_2_m20,n_6_2_m24,n_6_2_m26,n_6_2_m28,n_6_2_m93,off_site_recycled_total,n_6_2_m56,n_6_2_m92,off_site_recovery_total,n_6_2_m40,n_6_2_m50,n_6_2_m54,n_6_2_m61,n_6_2_m69,n_6_2_m95,off_site_treated_total,total_releases,n_8_1_releases,n_8_1a_on_site_contained_releases,n_8_1b_on_site_other_releases,n_8_1c_off_site_contained_releases,n_8_1d_off_site_other_releases,n_8_2_energy_recovery_on_site,n_8_3_energy_recovery_off_site,n_8_4_recycling_on_site,n_8_5_recycling_off_site,n_8_6_treatment_on_site,n_8_7_treatment_off_site,production_waste_8_1_thru_8_7,n_8_8_one_time_release,n_8_9_production_ratio,parent_company_name,parent_company_db_number,serialid,geoid
1056,2013,1308WMNTHB112FY,MANTH BROWNELL INC,1120 FYLER RD,KIRKVILLE,MADISON,NY,13082,,,43.09508,-75.92049,NO,,,,,,,332721,,,,,,1313210958637,LEAD,007439921,YES,TRI,YES,1,YES,R,Pounds,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0,0.0,0.0,0.0,0.08,0,0.0,0.0,0.0,0.0,0.0,0.08,,1.0,MANTH BROWNELL INC,2235166.0,1057,360539404012036
1057,2013,12328GNRLL381UP,GENERAL ELECTRIC CO CPQP,381 BROADWAY,FORT EDWARD,WASHINGTON,NY,12828,,,43.285655,-73.589193,NO,,,,,,,335999,,,,,,1313211491826,COPPER,007440508,NO,TRI,YES,1,NO,R,Pounds,0.62,6.1,0.6,0,0,0.0,0.0,0,0,0,0.0,0.0,7.32,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,10.0,0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0,2253.0,2253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.32,0,0.0,7.32,10.0,0.0,0,0.0,0.0,2253.0,0.0,0.0,2270.32,,1.02,GENERAL ELECTRIC CO (GE CO),1367960.0,1058,361150880001012
1058,2013,14489FNGRLCOLER,SILGAN CONTAINERS MANUFACTURING CORP,8673 LYONS-MARENGO RD,LYONS,WAYNE,NY,14489,,,43.055057,-76.967038,NO,,,,,,,332431,,,,,,1313210950818,"1,2,4-TRIMETHYLBENZENE",000095636,NO,TRI,NO,0,NO,R,Pounds,76.0,508.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,584.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,447.0,447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.0,0,0.0,584.0,0.0,0.0,0,447.0,0.0,0.0,50329.0,0.0,51360.0,,1.35,SILGAN HOLDINGS INC,614201895.0,1059,361170210001048
1059,2013,13211SRFRC61EML,US DOD USAF SYRACUSE ANG SMALL ARMS RANGE,6001 E MOLLOY RD,SYRACUSE,ONONDAGA,NY,13211,,,43.09921,-76.09905,YES,,,,,,,928110,,,,,,1313211076043,LEAD,007439921,YES,TRI,YES,1,YES,R,Pounds,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,US DEPARTMENT OF DEFENSE,,1060,360670144002007
1060,2013,14224XCLPR12NAM,KEMPER SYSTEM AMERICA INC,1200 N AMERICA DR,WEST SENECA,ERIE,NY,14224,,,42.84767,-78.74247,NO,,,,,,,325510,,,,,,1313211299262,DIISOCYANATES,N120,YES,TRI,NO,0,NO,A,Pounds,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1061,360290112001033
1061,2013,12803BRDNC64FAR,MOMENTIVE SPECIALTY CHEMICALS INC - MOREAU FACILITY,64 FARNAN RD,SOUTH GLENS FALLS,SARATOGA,NY,12803,,,43.283056,-73.603611,NO,,,,,,,325199,,,,,,1313211715507,METHANOL,000067561,YES,TRI,NO,0,NO,R,Pounds,1581.0,1697.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,3278.0,0.0,3332.0,3332.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1590.0,0.0,0.0,0.0,0.0,1590.0,3278.0,0,0.0,3278.0,0.0,266.56,0,0.0,0.0,0.0,309715.0,4655.44,317915.0,,0.95,MOMENTIVE SPECIALTY CHEMICALS HOLDINGS LLC,166495924.0,1062,360910601021010
1062,2013,11222MCLC0125AP,BP PRODUCTS NA INC BROOKLYN TERMINAL,125 APOLLO ST,BROOKLYN,KINGS,NY,11222,,,40.728109,-73.938198,NO,,,,,,,424710,,,,,,1313211560875,BENZENE,000071432,YES,TRI,NO,0,YES,R,Pounds,125.0,246.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.0,372.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,11.0,0.0,0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,441.0,0,0.0,441.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.0,0,0.0,372.0,11.0,0.0,0,4.0,0.0,432.0,0.0,0.0,819.0,9.0,1.05,BP PRODUCTS N.A. INC,39596507.0,1063,360470589001002
1063,2013,14150NCNRG700GR,NOCO ENERGY CORP,700 GRAND ISLAND BLVD,TONAWANDA,ERIE,NY,141510086,,,42.991128,-78.925194,NO,,,,,,,424710,,,,,,1313211532243,TOLUENE,000108883,YES,TRI,NO,0,NO,R,Pounds,278.0,2930.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,3208.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3208.0,0,0.0,3208.0,0.0,0.0,0,0.0,80206.0,0.0,0.0,0.0,83414.0,,1.36,NOCO ENERGY CORP,13293519.0,1064,360290084002024
1064,2013,1179WWDNGRNRTHC,NATIONAL GRID WADING RIVER IC FACILITY,N COUNTRY RD,WADING RIVER,SUFFOLK,NY,11792,,,,,NO,,,,,,,221112,,,,,,1313211260334,POLYCYCLIC AROMATIC COMPOUNDS,N590,YES,PBT,NO,0,YES,R,Pounds,0.0,26.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0,0.0,26.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,26.0,,0.88,NATIONAL GRID USA,105536304.0,1065,
1065,2013,13601STTRL22543,STATURE ELECTRIC,22543 FISHER RD,WATERTOWN,JEFFERSON,NY,13601,,,43.99388,-75.94086,NO,,,,,,,335312,335314.0,333612.0,,,,1313211130909,LEAD,007439921,YES,TRI,YES,1,YES,R,Pounds,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,54.0,0.0,0.0,54.0,,1.0,ALLIED MOTION TECHNOLOGIES INC,7067713.0,1066,360450616002091
1066,2013,14206TRCPR50THI,CURTIS SCREW CO LLC,50 THIELMAN DR,BUFFALO,ERIE,NY,142063265,,,42.88278,-78.8029,NO,,,,,,,332721,,,,,,1313211731815,MANGANESE,007439965,YES,TRI,YES,1,NO,R,Pounds,2.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32911.0,0.0,0,0.0,32911.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,2.0,0.0,0.0,0,0.0,0.0,32911.0,0.0,0.0,32913.0,,1.14,CURTIS SCREW CO LLC,,1067,360290167003000
1067,2013,14210SFTYK60KAT,SAFETY-KLEEN SYSTEMS INC BUFFALO OIL RECOVERY FACILITY,60 KATHERINE ST,BUFFALO,ERIE,NY,14210,,,42.85931,-78.85899,NO,,,,,,,324191,,,,,,1313211496676,LEAD COMPOUNDS,N420,YES,PBT,YES,1,NO,R,Pounds,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.31,0.0,0.31,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,8742.0,0.0,0.0,8742.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8742.31,0,0.0,0.0,0.1953,8742.1147,0,0.0,0.0,0.0,0.0,0.0,8742.31,,1.1,CLEAN HARBORS INC.,42698999.0,1068,360290005001029
1068,2013,14105FMCCR100NI,FMC CORP  MIDDLEPORT PLANT,100 NIAGARA ST,MIDDLEPORT,NIAGARA,NY,14105,,,43.207167,-78.468875,NO,,,,,,,325320,,,,,,1313211653542,BIFENTHRIN,082657043,NO,TRI,NO,0,NO,R,Pounds,5.0,250.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7507.0,0.0,0.0,7507.0,255.0,0,0.0,255.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7507.0,7762.0,,1.18,FMC CORP,9146945.0,1069,360630240021032
1069,2013,14105FMCCR100NI,FMC CORP  MIDDLEPORT PLANT,100 NIAGARA ST,MIDDLEPORT,NIAGARA,NY,14105,,,43.207167,-78.468875,NO,,,,,,,325320,,,,,,1313211653567,CUMENE,000098828,YES,TRI,NO,0,NO,R,Pounds,5.0,250.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0,0.0,255.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,255.0,,1.18,FMC CORP,9146945.0,1070,360630240021032
1070,2013,14150NCNRG700GR,NOCO ENERGY CORP,700 GRAND ISLAND BLVD,TONAWANDA,ERIE,NY,141510086,,,42.991128,-78.925194,NO,,,,,,,424710,,,,,,1313211532193,ETHYLBENZENE,000100414,YES,TRI,NO,0,NO,R,Pounds,48.0,489.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,537.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537.0,0,0.0,537.0,0.0,0.0,0,0.0,13368.0,0.0,0.0,0.0,13905.0,,1.36,NOCO ENERGY CORP,13293519.0,1071,360290084002024
1071,2013,12832TLSCPCHURC,TELESCOPE CASUAL FURNITURE INC,85 CHURCH ST,GRANVILLE,WASHINGTON,NY,12832,,,43.401455,-73.260414,NO,,,,,,,337122,337124.0,,,,,1313211340841,DIOXIN AND DIOXIN-LIKE COMPOUNDS,N150,YES,Dioxin,NO,0,NO,R,Grams,0.0,0.1312514,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.1312514,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1312607,0,0.0,0.1312607,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.1312607,,1.09,,,1072,361150840003039
1072,2013,14603MNRFRPOBOX,FIRTH RIXSON INC,181 MCKEE RD,ROCHESTER,MONROE,NY,146111111,,,43.153,-77.669,NO,,,,,,,332112,332111.0,,,,,1313211354307,COPPER,007440508,NO,TRI,YES,1,NO,R,Pounds,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4342.0,0.0,0,0.0,4342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,1.0,0.0,0.0,0,0.0,0.0,4342.0,0.0,0.0,4343.0,,0.94,FIRTH RIXSON LTD,,1073,360550087021004
1073,2013,1402WLPNFD511AG,ALPINA FOODS INC,5011 AGPARK DR W,BATAVIA,GENESEE,NY,14020,,,42.984058,-78.145688,NO,,,,,,,311511,,,,,,1313211607472,NITRIC ACID,007697372,NO,TRI,NO,0,NO,R,Pounds,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,39097.0,39097.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,39097.0,39097.0,,1.0,,,1074,360379504002007
1074,2013,14210SFTYK60KAT,SAFETY-KLEEN SYSTEMS INC BUFFALO OIL RECOVERY FACILITY,60 KATHERINE ST,BUFFALO,ERIE,NY,14210,,,42.85931,-78.85899,NO,,,,,,,324191,,,,,,1313211496690,TETRACHLOROETHYLENE,000127184,YES,TRI,NO,0,YES,R,Pounds,5.0,1997.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,2002.0,0.0,13.47,13.47,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,19976.0,0.0,0.0,19976.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21978.0,0,0.0,2002.0,0.0,19976.0,0,0.0,0.0,0.0,0.0,13.47,21991.47,,1.1,CLEAN HARBORS INC.,42698999.0,1075,360290005001029
1075,2013,13164MBLLS6700H,SUNOCO PARTNERS MKT & TERM - SYRACUSE (TED PARK) TERMINAL,6700 HERMAN RD,WARNERS,ONONDAGA,NY,13164,,,43.096593,-76.303951,NO,,,,,,,493190,,,,,,1313211625239,LEAD COMPOUNDS,N420,YES,PBT,YES,1,NO,R,Pounds,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.18,0.0,0.18,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0,0.0,0.0,0.0,0.18,0,0.0,0.0,0.0,0.0,0.0,0.18,,0.77,SUNOCO PARTNERS MARKETING & TERMINALS LP,64717981.0,1076,360670119002020
1076,2013,14206TRCPR50THI,CURTIS SCREW CO LLC,50 THIELMAN DR,BUFFALO,ERIE,NY,142063265,,,42.88278,-78.8029,NO,,,,,,,332721,,,,,,1313211731827,NICKEL,007440020,YES,TRI,YES,1,YES,R,Pounds,1.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,18048.0,0.0,0,0.0,18048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,1.0,0.0,0.0,0,0.0,0.0,18048.0,0.0,0.0,18049.0,,1.14,CURTIS SCREW CO LLC,,1077,360290167003000
1077,2013,14572GRFFT119MA,GRIFFITH ENERGY - WAYLAND,119 MAIN ST,WAYLAND,STEUBEN,NY,14572,,,42.565801,-77.591425,NO,,,,,,,424710,,,,,,1313211474212,TOLUENE,000108883,YES,TRI,NO,0,NO,A,Pounds,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SUPERIOR PLUS ENERGY SERVICES INC.,,1078,361019604004006
1078,2013,14150NCNRG700GR,NOCO ENERGY CORP,700 GRAND ISLAND BLVD,TONAWANDA,ERIE,NY,141510086,,,42.991128,-78.925194,NO,,,,,,,424710,,,,,,1313211532167,"1,2,4-TRIMETHYLBENZENE",000095636,NO,TRI,NO,0,NO,R,Pounds,46.0,488.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,534.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534.0,0,0.0,534.0,0.0,0.0,0,0.0,13368.0,0.0,0.0,0.0,13902.0,,1.36,NOCO ENERGY CORP,13293519.0,1079,360290084002024
1079,2013,12883NTRNTSHORE,INTERNATIONAL PAPER,568 SHORE AIRPORT RD,TICONDEROGA,ESSEX,NY,12883,,,43.891973,-73.399275,NO,,,,,,,322121,,,,,,1313211482195,NITRATE COMPOUNDS,N511,NO,TRI,NO,0,NO,R,Pounds,0.0,0.0,20644.0,0,0,0.0,0.0,0,0,0,0.0,0.0,20644.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20644.0,0,0.0,20644.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20644.0,,1.01,INTERNATIONAL PAPER CO,1316561.0,1080,360319612003046
1080,2013,14150NCNRG700GR,NOCO ENERGY CORP,700 GRAND ISLAND BLVD,TONAWANDA,ERIE,NY,141510086,,,42.991128,-78.925194,NO,,,,,,,424710,,,,,,1313211532231,POLYCYCLIC AROMATIC COMPOUNDS,N590,YES,PBT,NO,0,YES,R,Pounds,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,NOCO ENERGY CORP,13293519.0,1081,360290084002024
1081,2013,13642CVSST8CHUR,CIVES STEEL CO NORTHERN DIV,40 FACTORY ST,GOUVERNEUR,ST LAWRENCE,NY,13642,,,44.33878,-75.4536,NO,,,,,,,332312,,,,,,1313211101098,MANGANESE,007439965,YES,TRI,YES,1,NO,A,Pounds,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CIVES CORP,46545398.0,1082,360894927006001
1082,2013,12553MBLLN1281R,GLOBAL COS LLC NEWBURGH TERMINAL,1281 RIVER RD,NEW WINDSOR,ORANGE,NY,12553,,,41.487139,-74.008528,NO,,,,,,,424710,,,,,,1313211404342,POLYCYCLIC AROMATIC COMPOUNDS,N590,YES,PBT,NO,0,YES,R,Pounds,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0,0.0,0.0,0.0,0.01,0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,1.29,GLOBAL COS LLC,19177757.0,1083,360710128003001
1083,2013,14150TNWND3875R,TONAWANDA COKE CORP,3875 RIVER RD,TONAWANDA,ERIE,NY,14150,,,42.983638,-78.92728,NO,,,,,,,324199,,,,,,1313211563275,"BENZO(G,H,I)PERYLENE",000191242,YES,PBT,NO,0,YES,R,Pounds,1.2,0.1,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0,0.0,1.3,0.0,0.0,0,0.0,232.0,33.0,0.0,0.0,266.3,,0.94,,,1084,360290084002024
1084,2013,13323NDMCR23ROB,INDIUM CORP OF AMERICA,36 ROBINSON RD,CLINTON,ONEIDA,NY,13323,,,43.063537,-75.367759,NO,,,,,,,332999,,,,,,1313211797434,SILVER,007440224,NO,TRI,YES,1,NO,R,Pounds,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.45,0.0,0.45,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,839.0,0.0,0,0.0,839.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,0,0.0,1.0,0.297,0.153,0,0.0,0.0,839.0,0.0,0.0,840.45,,1.8,INDIUM CORP OF AMERICA,782042949.0,1085,360650250012003
1085,2013,13413SPCLMMIDDL,SPECIAL METALS CORP,4317 MIDDLE SETTLEMENT RD,NEW HARTFORD,ONEIDA,NY,13413,,,43.0753,-75.34179,NO,,,,,,,331491,,,,,,1313211653288,NICKEL,007440020,YES,TRI,YES,1,YES,R,Pounds,0.0,528.32,6.58,0,0,0.0,0.0,0,0,0,0.0,0.0,534.9,4.88,0.0,4.88,0.0,0.0,457.4,0,0.0,0,0,0,0,0,0.0,613.95,0,0.0,0.0,0.0,0.0,1071.35,0.0,1877498.0,0.0,0,0.0,1877498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1611.13,0,0.0,534.9,615.8044,460.4256,0,0.0,0.0,1877498.0,0.0,0.0,1879109.13,,1.3,PRECISION CASTPARTS CORP,2241669.0,1086,360650252001066
1086,2013,12883NTRNTSHORE,INTERNATIONAL PAPER,568 SHORE AIRPORT RD,TICONDEROGA,ESSEX,NY,12883,,,43.891973,-73.399275,NO,,,,,,,322121,,,,,,1313211482221,ZINC COMPOUNDS,N982,NO,TRI,YES,1,NO,R,Pounds,0.0,2995.0,885.0,0,0,0.0,18460.0,0,0,0,0.0,0.0,22340.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22340.0,0,18460.0,3880.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,22340.0,,1.05,INTERNATIONAL PAPER CO,1316561.0,1087,360319612003046
1087,2013,14150TNWND3875R,TONAWANDA COKE CORP,3875 RIVER RD,TONAWANDA,ERIE,NY,14150,,,42.983638,-78.92728,NO,,,,,,,324199,,,,,,1313211563287,LEAD COMPOUNDS,N420,YES,PBT,YES,1,NO,R,Pounds,0.1,0.02,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0,0.0,0.12,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.12,,0.94,,,1088,360290084002024
