,year,tri_facility_id,facility_name,street_address,city,county,st,zip,latitude_x,longitude_x,primary_sic,sic_2,sic_3,sic_4,sic_5,sic_6,primary_naics,naics_2,naics_3,naics_4,naics_5,naics_6,doc_ctrl_num,chemical,cas_compound_id,clean_air_act_chemical,classification,metal,metal_category,carcinogen,form_type,unit_of_measure,n_5_1_fugitive_air,n_5_2_stack_air,n_5_3_water,n_5_4_1_underground_class_i,n_5_4_2_underground_class_ii_v,n_5_5_1a_rcra_c_landfills,n_5_5_1b_other_landfills,n_5_5_2_land_treatment,n_5_5_3_surface_impoundment,n_5_5_3a_rcra_c_surface_impoundment,n_5_5_3b_other_surface_impoundment,n_5_5_4_other_disposal,on_site_release_total,n_6_1_potw_metals_and_metal_compounds,n_6_1_potw_non_metals,n_6_1_potw_total_transfers,n_6_2_m10,n_6_2_m41,n_6_2_m62,n_6_2_m71,n_6_2_m81,n_6_2_m82,n_6_2_m72,n_6_2_m63,n_6_2_m66,n_6_2_m67,n_6_2_m64,n_6_2_m65,n_6_2_m73,n_6_2_m79,n_6_2_m90,n_6_2_m94,n_6_2_m99,off_site_release_total,n_6_2_m20,n_6_2_m24,n_6_2_m26,n_6_2_m28,n_6_2_m93,off_site_recycled_total,n_6_2_m56,n_6_2_m92,off_site_recovery_total,n_6_2_m40,n_6_2_m50,n_6_2_m54,n_6_2_m61,n_6_2_m69,n_6_2_m95,off_site_treated_total,total_releases,n_8_1_releases,n_8_1a_on_site_contained_releases,n_8_1b_on_site_other_releases,n_8_1c_off_site_contained_releases,n_8_1d_off_site_other_releases,n_8_2_energy_recovery_on_site,n_8_3_energy_recovery_off_site,n_8_4_recycling_on_site,n_8_5_recycling_off_site,n_8_6_treatment_on_site,n_8_7_treatement_off_site,production_waste_8_1_thru_8_7,n_8_8_one_time_release,n_8_9_production_ratio,parent_company_name,parent_company_db_number,serialid,Unnamed: 0,Unnamed: 0.1,geoid,latitude_y,longitude_y
1616,2000,14094GNRLM200UP,GM COMPONENTS HOLDINGS LLC,"200 UPPER MOUNTAIN ROAD, MANUFACTURING PLANT",LOCKPORT,NIAGARA,NY,140941896,43.168361,-78.72625,3714.0,3585.0,,,,,336399.0,,,,,,1300140801414,NITRIC ACID,007697372,NO,NON-PBT,NO,0,NO,R,Pounds,5.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,5.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,451000.0,0.0,451005.0,0.0,0.93,GENERAL MOTORS LLC,832447812.0,1617,,,3.60630234013e+14,43.168361,-78.72625
1617,2000,12920MCCDM23COL,AGRI-MARK INC  MCCADAM PLANT,39 MCCADAM LN,CHATEAUGAY,FRANKLIN,NY,12920,44.923347,-74.078447,2022.0,,,,,,311513.0,,,,,,1300140801426,NITRIC ACID,007697372,NO,NON-PBT,NO,0,NO,R,Pounds,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,250.0,250.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,5,0.0,0.0,0.0,0,5.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,183443.0,157.0,183600.0,0.0,0.98,AGRI-MARK INC,21719893.0,1618,,,3.60339501002e+14,44.923347,-74.078447
1618,2000,12920MCCDM23COL,AGRI-MARK INC  MCCADAM PLANT,39 MCCADAM LN,CHATEAUGAY,FRANKLIN,NY,12920,44.923347,-74.078447,2022.0,,,,,,311513.0,,,,,,1300140801438,NITRATE COMPOUNDS,N511,NO,NON-PBT,NO,0,NO,R,Pounds,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,172467.0,172467.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,8316,0.0,0.0,0.0,0,8316.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,8316.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,172467.0,172467.0,0.0,0.98,AGRI-MARK INC,21719893.0,1619,,,3.60339501002e+14,44.923347,-74.078447
1619,2000,13148SCPTR11LAM,SCEPTER INC,11 LAMB RD,SENECA FALLS,SENECA,NY,13148,43.01978,-76.82558,3341.0,,,,,,331314.0,,,,,,1300140840911,DIOXIN AND DIOXIN-LIKE COMPOUNDS,N150,YES,DIOXIN,NO,0,NO,R,Grams,0.0,1.47,0.0,0,0,0,0.0,0,0.0,0,0,0.0,1.47,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,1.47,1.47,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.47,0.0,0.0,SCEPTER INC,,1620,,,3.60999502001e+14,43.01978,-76.82558
1620,2000,10965LDRLLNORTH,WYETH PHARMACEUTICALS,401 N MIDDLETOWN RD,PEARL RIVER,ROCKLAND,NY,10965,41.075667,-74.020111,2833.0,2834.0,2836.0,,,,325411.0,,,,,,1300140840986,TOLUENE,000108883,YES,NON-PBT,NO,0,NO,R,Pounds,250.0,250.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,500.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,70000.0,0.0,70000.0,0,0.0,0.0,0.0,0,0.0,0.0,500.0,400.0,0,0.0,0.0,0.0,0.0,70000.0,0,0.0,0.0,0.0,70400.0,0.0,1.03,PFIZER INC,113480771.0,1621,69.0,179.0,3.60870126002e+14,41.075667,-74.020111
1621,2000,10965LDRLLNORTH,WYETH PHARMACEUTICALS,401 N MIDDLETOWN RD,PEARL RIVER,ROCKLAND,NY,10965,41.075667,-74.020111,2833.0,2834.0,2836.0,,,,325411.0,,,,,,1300140840998,FORMALDEHYDE,000050000,YES,NON-PBT,NO,0,YES,R,Pounds,5.0,1400.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,1405.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,1405.0,1400.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1400.0,0.0,1.03,PFIZER INC,113480771.0,1622,69.0,179.0,3.60870126002e+14,41.075667,-74.020111
1622,2000,10965LDRLLNORTH,WYETH PHARMACEUTICALS,401 N MIDDLETOWN RD,PEARL RIVER,ROCKLAND,NY,10965,41.075667,-74.020111,2833.0,2834.0,2836.0,,,,325412.0,,,,,,1300140841002,ZINC COMPOUNDS,N982,NO,NON-PBT,YES,1,NO,R,Pounds,750.0,250.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,1000.0,1800.0,0.0,1800.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,2300.0,0.0,0,2300.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,5100.0,4800.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,4800.0,0.0,1.07,PFIZER INC,113480771.0,1623,69.0,179.0,3.60870126002e+14,41.075667,-74.020111
1623,2000,10965LDRLLNORTH,WYETH PHARMACEUTICALS,401 N MIDDLETOWN RD,PEARL RIVER,ROCKLAND,NY,10965,41.075667,-74.020111,2833.0,2834.0,2836.0,,,,325412.0,,,,,,1300140841014,MANGANESE COMPOUNDS,N450,YES,NON-PBT,YES,1,NO,R,Pounds,250.0,250.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,500.0,250.0,0.0,250.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,500.0,0.0,0,500.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,1250.0,800.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,800.0,0.0,1.07,PFIZER INC,113480771.0,1624,69.0,179.0,3.60870126002e+14,41.075667,-74.020111
1624,2000,10965LDRLLNORTH,WYETH PHARMACEUTICALS,401 N MIDDLETOWN RD,PEARL RIVER,ROCKLAND,NY,10965,41.075667,-74.020111,2833.0,2834.0,2836.0,,,,325412.0,,,,,,1300140841026,COPPER COMPOUNDS,N100,NO,NON-PBT,YES,1,NO,R,Pounds,250.0,5.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,255.0,250.0,0.0,250.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,500.0,0.0,0,500.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,1005.0,900.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,900.0,0.0,1.07,PFIZER INC,113480771.0,1625,69.0,179.0,3.60870126002e+14,41.075667,-74.020111
1625,2000,10965LDRLLNORTH,WYETH PHARMACEUTICALS,401 N MIDDLETOWN RD,PEARL RIVER,ROCKLAND,NY,10965,41.075667,-74.020111,2833.0,2834.0,2836.0,,,,325411.0,,,,,,1300140841038,XYLENE (MIXED ISOMERS),001330207,YES,NON-PBT,NO,0,NO,R,Pounds,0.0,250.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,250.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,250.0,120.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,120.0,0.0,0.0,PFIZER INC,113480771.0,1626,69.0,179.0,3.60870126002e+14,41.075667,-74.020111
1626,2000,14302CCDNT4700B,OCCIDENTAL CHEMICAL CORP NIAGARA PLANT,4700 BUFFALO AVE,NIAGARA FALLS,NIAGARA,NY,14302,43.086694,-79.003833,2812.0,2865.0,2819.0,2869.0,,,325181.0,,,,,,1300140765239,BENZAL CHLORIDE,000098873,NO,NON-PBT,NO,0,NO,R,Pounds,91.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,91.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,91.0,91.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,70000.0,0.0,70091.0,0.0,1.3,OCCIDENTAL PETROLEUM CORP,6908354.0,1627,,,3.60630217005e+14,43.086694,-79.003833
1627,2000,14302CCDNT4700B,OCCIDENTAL CHEMICAL CORP NIAGARA PLANT,4700 BUFFALO AVE,NIAGARA FALLS,NIAGARA,NY,14302,43.086694,-79.003833,2812.0,2865.0,2819.0,2869.0,,,325181.0,,,,,,1300140765241,BENZOIC TRICHLORIDE,000098077,YES,NON-PBT,NO,0,YES,R,Pounds,1300.0,1.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,1301.0,0.0,0.0,0.0,0,0,0,0,0,0,290.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,290.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,430.0,0.0,0,0.0,430.0,1591.0,1600.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,150000.0,430.0,152030.0,0.0,1.3,OCCIDENTAL PETROLEUM CORP,6908354.0,1628,,,3.60630217005e+14,43.086694,-79.003833
1628,2000,14302CCDNT4700B,OCCIDENTAL CHEMICAL CORP NIAGARA PLANT,4700 BUFFALO AVE,NIAGARA FALLS,NIAGARA,NY,14302,43.086694,-79.003833,2812.0,2865.0,2819.0,2869.0,,,325181.0,,,,,,1300140765254,BENZOYL CHLORIDE,000098884,NO,NON-PBT,NO,0,NO,R,Pounds,2400.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,2400.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,2400.0,2400.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2700000.0,0.0,2702400.0,0.0,1.3,OCCIDENTAL PETROLEUM CORP,6908354.0,1629,,,3.60630217005e+14,43.086694,-79.003833
1629,2000,14302CCDNT4700B,OCCIDENTAL CHEMICAL CORP NIAGARA PLANT,4700 BUFFALO AVE,NIAGARA FALLS,NIAGARA,NY,14302,43.086694,-79.003833,2812.0,2865.0,2819.0,2869.0,,,325181.0,,,,,,1300140765266,BENZYL CHLORIDE,000100447,YES,NON-PBT,NO,0,NO,R,Pounds,51.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,51.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,85.0,0.0,0,0.0,85.0,51.0,51.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,23000.0,85.0,23136.0,0.0,1.3,OCCIDENTAL PETROLEUM CORP,6908354.0,1630,,,3.60630217005e+14,43.086694,-79.003833
1630,2000,14302CCDNT4700B,OCCIDENTAL CHEMICAL CORP NIAGARA PLANT,4700 BUFFALO AVE,NIAGARA FALLS,NIAGARA,NY,14302,43.086694,-79.003833,2812.0,2865.0,2819.0,2869.0,,,325181.0,,,,,,1300140765304,HYDROGEN FLUORIDE,007664393,YES,NON-PBT,NO,0,NO,R,Pounds,100.0,54.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,154.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,154.0,150.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,340000.0,0.0,340150.0,0.0,0.97,OCCIDENTAL PETROLEUM CORP,6908354.0,1631,,,3.60630217005e+14,43.086694,-79.003833
1631,2000,14302CCDNT4700B,OCCIDENTAL CHEMICAL CORP NIAGARA PLANT,4700 BUFFALO AVE,NIAGARA FALLS,NIAGARA,NY,14302,43.086694,-79.003833,2812.0,2865.0,2819.0,2869.0,,,325181.0,,,,,,1300140765316,MANGANESE COMPOUNDS,N450,YES,NON-PBT,YES,1,NO,R,Pounds,35.0,95.0,420.0,0,0,0,0.0,0,0.0,0,0,0.0,550.0,475.0,0.0,475.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,15,15.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,1040.0,1000.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1000.0,15.0,1.06,OCCIDENTAL PETROLEUM CORP,6908354.0,1632,,,3.60630217005e+14,43.086694,-79.003833
1632,2000,14302CCDNT4700B,OCCIDENTAL CHEMICAL CORP NIAGARA PLANT,4700 BUFFALO AVE,NIAGARA FALLS,NIAGARA,NY,14302,43.086694,-79.003833,2812.0,2865.0,2819.0,2869.0,,,325181.0,,,,,,1300140765330,TETRACHLOROETHYLENE,000127184,YES,NON-PBT,NO,0,YES,R,Pounds,5500.0,7600.0,420.0,0,0,0,0.0,0,0.0,0,0,0.0,13520.0,0.0,160.0,160.0,0,0,0,0,0,0,640.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,640.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,16613.0,0.0,0,0.0,16613.0,14160.0,14000.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,120000.0,11000.0,145000.0,5800.0,1.03,OCCIDENTAL PETROLEUM CORP,6908354.0,1633,,,3.60630217005e+14,43.086694,-79.003833
1633,2000,14302CCDNT4700B,OCCIDENTAL CHEMICAL CORP NIAGARA PLANT,4700 BUFFALO AVE,NIAGARA FALLS,NIAGARA,NY,14302,43.086694,-79.003833,2812.0,2865.0,2819.0,2869.0,,,325181.0,,,,,,1300140765342,TOLUENE,000108883,YES,NON-PBT,NO,0,NO,R,Pounds,3300.0,7200.0,7.0,0,0,0,0.0,0,0.0,0,0,0.0,10507.0,0.0,15.0,15.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1068.0,0.0,0.0,0,0.0,1068.0,10507.0,11000.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,3300.0,300.0,14600.0,760.0,0.72,OCCIDENTAL PETROLEUM CORP,6908354.0,1634,,,3.60630217005e+14,43.086694,-79.003833
1634,2000,14302CCDNT4700B,OCCIDENTAL CHEMICAL CORP NIAGARA PLANT,4700 BUFFALO AVE,NIAGARA FALLS,NIAGARA,NY,14302,43.086694,-79.003833,2812.0,2865.0,2819.0,2869.0,,,325181.0,,,,,,1300140765355,N-BUTYL ALCOHOL,000071363,NO,NON-PBT,NO,0,NO,R,Pounds,36.0,1000.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,1036.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,1036.0,1000.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1000.0,0.0,1.24,OCCIDENTAL PETROLEUM CORP,6908354.0,1635,,,3.60630217005e+14,43.086694,-79.003833
1635,2000,14302CCDNT4700B,OCCIDENTAL CHEMICAL CORP NIAGARA PLANT,4700 BUFFALO AVE,NIAGARA FALLS,NIAGARA,NY,14302,43.086694,-79.003833,2812.0,2865.0,2819.0,2869.0,,,325181.0,,,,,,1300140765379,HEXACHLOROBENZENE,000118741,YES,PBT,NO,0,YES,R,Pounds,0.0,0.106,0.3,0,0,0,0.0,0,0.0,0,0,0.0,0.406,0.0,7.65,7.65,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,21640.43,0.0,0,0.0,21640.43,0.406,0.106,0,0.0,0.0,0.0,0.0,0.0,0,0.0,223.0,0.0,223.106,21700.0,1.03,OCCIDENTAL PETROLEUM CORP,6908354.0,1636,,,3.60630217005e+14,43.086694,-79.003833
1636,2000,14150CHMCN3709R,UNIVAR USA INC TONAWANDA NY CY2008,3709 RIVER RD,TONAWANDA,ERIE,NY,14150,42.97533,-78.931783,5169.0,,,,,,424690.0,,,,,,1300140786714,METHYL ETHYL KETONE,000078933,NO,NON-PBT,NO,0,NO,R,Pounds,250.0,750.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,1000.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,750.0,0.0,750.0,0,0.0,0.0,0.0,0,0.0,0.0,1000.0,970.0,0,0.0,0.0,0.0,0.0,420.0,0,0.0,0.0,0.0,1390.0,0.0,0.55,UNIVAR USA INC,102971785.0,1637,,,3.60290084002e+14,42.97533,-78.931783
1637,2000,14150CHMCN3709R,UNIVAR USA INC TONAWANDA NY CY2008,3709 RIVER RD,TONAWANDA,ERIE,NY,14150,42.97533,-78.931783,5169.0,,,,,,424690.0,,,,,,1300140786791,METHANOL,000067561,YES,NON-PBT,NO,0,NO,R,Pounds,250.0,750.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,1000.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,750.0,0.0,750.0,0,0.0,0.0,0.0,0,0.0,0.0,1000.0,950.0,0,0.0,0.0,0.0,0.0,860.0,0,0.0,0.0,0.0,1810.0,0.0,1.3,UNIVAR USA INC,102971785.0,1638,,,3.60290084002e+14,42.97533,-78.931783
1638,2000,14150CHMCN3709R,UNIVAR USA INC TONAWANDA NY CY2008,3709 RIVER RD,TONAWANDA,ERIE,NY,14150,42.97533,-78.931783,5169.0,,,,,,424690.0,,,,,,1300140786803,ETHYLBENZENE,000100414,YES,NON-PBT,NO,0,NO,R,Pounds,250.0,250.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,500.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,250.0,0.0,250.0,0,0.0,0.0,0.0,0,0.0,0.0,500.0,150.0,0,0.0,0.0,0.0,0.0,340.0,0,0.0,0.0,0.0,490.0,0.0,1.19,UNIVAR USA INC,102971785.0,1639,,,3.60290084002e+14,42.97533,-78.931783
1639,2000,14719TDCNCRTE35,TODCO INC.,RTE. 353,CATTARAUGUS,CATTARAUGUS,NY,14719,42.31008,-78.86943,2431.0,,,,,,332321.0,,,,,,1300140841382,MANGANESE,007439965,YES,NON-PBT,YES,1,NO,R,Pounds,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,5327.0,0.0,0,0.0,5327.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0,5324.0,0.0,0.0,5327.0,0.0,1.31,OVERHEAD DOOR CORP,,1640,265.0,1639.0,3.60099606001e+14,42.31008,-78.86943
1640,2000,14719TDCNCRTE35,TODCO INC.,RTE. 353,CATTARAUGUS,CATTARAUGUS,NY,14719,42.31008,-78.86943,2431.0,,,,,,332321.0,,,,,,1300140841394,CHROMIUM,007440473,YES,NON-PBT,YES,1,YES,R,Pounds,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,1.0,0,3303.0,0.0,0,0.0,3303.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,3303.0,0.0,0.0,3304.0,0.0,1.31,OVERHEAD DOOR CORP,,1641,265.0,1639.0,3.60099606001e+14,42.31008,-78.86943
1641,2000,14224CSNTR5000N,ATLAS COLD STORAGE BUFFALO,5000 N AMERICA DR,WEST SENECA,ERIE,NY,14224,42.8425,-78.722778,4222.0,,,,,,424690.0,,,,,,1300145001881,AMMONIA,007664417,NO,NON-PBT,NO,0,NO,R,Pounds,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,ATLAS COLD STORAGE,,1642,266.0,1641.0,3.60290112001e+14,42.8425,-78.722778
1642,2000,12550NWNGL40GOV,NEW ENGLAND LAMINATES CO INC (STEWART),40 GOVERNOR DR,NEWBURGH,ORANGE,NY,12550,41.514254,-74.116061,3672.0,,,,,,334412.0,,,,,,1300145001943,COPPER COMPOUNDS,N100,NO,NON-PBT,YES,1,NO,R,Pounds,0.0,0.0,0.0,0,0,0,1440.0,0,0.0,0,0,0.0,1440.0,250.0,0.0,250.0,0,0,0,0,0,0,1440.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,1440.0,0,614609.0,0.0,0,0.0,614609.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,3130.0,1505.0,0,0.0,0.0,0.0,0.0,0.0,0,614467.0,0.0,0.0,615972.0,0.0,1.38,PARK ELECTROCHEMICAL,44476224.0,1643,267.0,1642.0,3.60710152003e+14,41.514254,-74.116061
1643,2000,12586NWNLN3ELMS,NEW ENGLAND LAMINATES CO INC (WALDEN),3 ELM ST,WALDEN,ORANGE,NY,12586,41.559411,-74.182434,3672.0,,,,,,334412.0,,,,,,1300145002008,"N,N-DIMETHYLFORMAMIDE",000068122,YES,NON-PBT,NO,0,YES,R,Pounds,10048.0,23261.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,33309.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,12605.0,118.0,12723.0,0,0.0,0.0,0.0,0,0.0,0.0,33309.0,33309.0,0,0.0,0.0,0.0,780737.0,12723.0,0,0.0,0.0,0.0,826769.0,0.0,1.04,PARK ELECTROCHEMICAL,44476224.0,1644,137.0,431.0,3.60710107004e+14,41.559411,-74.182434
1644,2000,13440VRFLX512WE,VARFLEX CORP,512 W CT ST,ROME,ONEIDA,NY,13440,43.217776,-75.465064,3699.0,,,,,,335999.0,,,,,,1300141023679,CADMIUM,007440439,YES,NON-PBT,YES,1,YES,A,Pounds,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,,1645,,,3.60650220002e+14,43.217776,-75.465064
1645,2000,14304NCTCR40047,NIACET CORP,400 47TH ST,NIAGARA FALLS,NIAGARA,NY,14304,43.090278,-79.00836,2819.0,2843.0,2869.0,,,,325199.0,,,,,,1300145071332,CHLORINE,007782505,YES,NON-PBT,NO,0,NO,R,Pounds,250.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,250.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,250.0,160.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2100.0,0.0,2260.0,0.0,1.2,NIACET CORP,,1646,,,3.60630217005e+14,43.090278,-79.00836
